Date,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,NFLX,NVDA,TSLA
2022-02-24,159.59934997558594,151.35800170898438,39.383724212646484,131.6959228515625,130.92269897460938,206.32803344726562,285.629638671875,39.00299835205078,23.702083587646484,266.92333984375
2022-02-25,161.6686248779297,153.7884979248047,40.66642379760742,133.45118713378906,134.02024841308594,209.1903839111328,288.2668762207031,39.08000183105469,24.11029624938965,269.9566650390625
2022-02-28,161.93341064453125,153.56300354003906,39.92571258544922,134.04421997070312,128.4319610595703,209.73703002929688,289.70196533203125,39.45199966430664,24.33785629272461,290.1433410644531
2022-03-01,160.0504913330078,151.14199829101562,38.363006591796875,133.05615234375,123.5863037109375,202.2432403564453,285.9787292480469,38.624000549316406,23.431612014770508,288.1233215332031
2022-03-02,163.3456268310547,152.05250549316406,38.98628616333008,133.56231689453125,126.14952850341797,206.83493041992188,291.059326171875,38.00299835205078,24.177289962768555,293.2966613769531
2022-03-03,163.02198791503906,147.89849853515625,38.5687370300293,132.89540100097656,125.25286102294922,201.72640991210938,286.9191589355469,36.80699920654297,23.67218589782715,279.7633361816406
2022-03-04,160.02102661132812,145.64100646972656,37.170860290527344,130.9173126220703,121.7295913696289,198.83424377441406,281.04351806640625,36.17300033569336,22.895559310913086,279.42999267578125
2022-03-07,156.2257080078125,137.4530029296875,34.80172348022461,125.43077087402344,117.02887725830078,186.32138061523438,270.4266052246094,35.0260009765625,21.314350128173828,268.1933288574219
2022-03-08,154.40164184570312,136.01449584960938,35.028656005859375,126.15133666992188,116.20465087890625,189.1240997314453,267.4595947265625,34.17599868774414,21.47606658935547,274.79998779296875
2022-03-09,159.8052520751953,139.2790069580078,37.25255584716797,132.4194793701172,120.8600845336914,197.2838134765625,279.724853515625,35.87900161743164,22.973419189453125,286.3233337402344
2022-03-10,155.4607696533203,146.8175048828125,36.91669464111328,131.43641662597656,119.42903900146484,194.01394653320312,276.9034423828125,35.676998138427734,22.61804962158203,279.4333190917969
2022-03-11,151.743896484375,145.52450561523438,36.60807418823242,128.89657592773438,116.7390365600586,186.4605255126953,271.55126953125,34.03200149536133,22.06103515625,265.1166687011719
2022-03-14,147.71322631835938,141.85299682617188,37.39778137207031,125.00647735595703,117.89835357666016,185.4865264892578,268.0317077636719,33.10100173950195,21.292388916015625,255.4566650390625
2022-03-15,152.09695434570312,147.3665008544922,37.67010498046875,128.22911071777344,119.99055480957031,190.85345458984375,278.4159240722656,34.375,22.932491302490234,267.2966613769531
2022-03-16,156.5101318359375,153.10400390625,38.85012435913086,132.281005859375,125.35247802734375,202.38238525390625,285.435791015625,35.75299835205078,24.45280647277832,280.07666015625
2022-03-17,157.5202178955078,157.23899841308594,39.058895111083984,132.83534240722656,126.93749237060547,206.56658935546875,286.24041748046875,37.13999938964844,24.722332000732422,290.5333251953125
2022-03-18,160.81541442871094,161.25050354003906,38.94089889526367,135.10467529296875,126.8922119140625,215.16357421875,291.2920837402344,38.060001373291016,26.406354904174805,301.7966613769531
2022-03-21,162.18838500976562,161.4915008544922,38.88643264770508,135.08087158203125,126.48464965820312,210.1942138671875,290.0606689453125,37.45899963378906,26.68686294555664,307.0533447265625
2022-03-22,165.56198120117188,164.88900756835938,40.1027717590332,138.81912231445312,129.17465209960938,215.32257080078125,294.8116149902344,38.29199981689453,26.477231979370117,331.32666015625
2022-03-23,166.92520141601562,163.4080047607422,39.11336135864258,137.2385711669922,126.60240936279297,212.15216064453125,290.3805847167969,37.44900131225586,25.58880043029785,333.03668212890625
2022-03-24,170.71067810058594,163.64950561523438,39.0952033996582,140.5103302001953,127.42658233642578,218.22470092773438,294.8504333496094,37.57099914550781,28.10036277770996,337.97332763671875
2022-03-25,171.3480987548828,164.77349853515625,39.694297790527344,140.61058044433594,128.54061889648438,220.46095275878906,294.443115234375,37.3849983215332,27.64316749572754,336.8800048828125
2022-03-28,172.21115112304688,168.99049377441406,39.53090286254883,140.39471435546875,127.589599609375,222.2200927734375,301.2496337890625,37.85100173950195,28.169240951538086,363.9466552734375
2022-03-29,175.50631713867188,169.31500244140625,39.43105697631836,141.43682861328125,127.87039947509766,228.45166015625,305.81634521484375,39.18199920654297,28.605470657348633,366.5233459472656
2022-03-30,174.3392791748047,166.30099487304688,39.03166580200195,140.8740997314453,127.29070281982422,226.45399475097656,304.3135070800781,38.14699935913086,27.64117431640625,364.663330078125
2022-03-31,171.24024963378906,162.99749755859375,37.41594314575195,138.02462768554688,123.46858215332031,220.9976043701172,298.9323425292969,37.45899963378906,27.23788833618164,359.20001220703125
2022-04-01,170.94602966308594,163.55999755859375,37.12546920776367,139.0994873046875,122.55380249023438,223.4723663330078,300.008544921875,37.34700012207031,26.664897918701172,361.5299987792969
2022-04-04,174.996337890625,168.34649658203125,37.06192398071289,141.89935302734375,123.09722137451172,232.45697021484375,305.3897705078125,39.150001525878906,27.311758041381836,381.8166809082031
2022-04-05,171.68157958984375,164.05499267578125,36.435611724853516,139.53672790527344,121.66468811035156,230.41954040527344,301.4241638183594,38.01499938964844,25.88527488708496,363.7533264160156
2022-04-06,168.51390075683594,158.75599670410156,36.03621292114258,135.52401733398438,119.97669219970703,221.9318389892578,290.3902893066406,36.834999084472656,24.363962173461914,348.586669921875
2022-04-07,168.81793212890625,157.7845001220703,35.754817962646484,134.86947631835938,119.61170196533203,221.58399963378906,292.20343017578125,36.21500015258789,24.165315628051758,352.4200134277344
2022-04-08,166.80751037597656,154.4604949951172,36.00898742675781,132.2879638671875,121.80157470703125,220.9677734375,287.9372863769531,35.5880012512207,23.07823371887207,341.8299865722656
2022-04-11,162.55125427246094,151.1219940185547,35.93636703491211,127.85745239257812,121.35447692871094,215.13377380371094,276.5833740234375,34.79999923706055,21.87835121154785,325.30999755859375
2022-04-12,164.4243927001953,150.78750610351562,35.55512237548828,126.75674438476562,120.02228546142578,212.8279571533203,273.48077392578125,34.40999984741211,21.466081619262695,328.98333740234375
2022-04-13,167.1114959716797,155.54100036621094,35.237422943115234,128.91990661621094,116.153564453125,213.6727752685547,278.87164306640625,35.042999267578125,22.163850784301758,340.7900085449219
2022-04-14,162.10009765625,151.7064971923828,34.102779388427734,125.77964782714844,115.07688903808594,208.89224243164062,271.3186340332031,34.112998962402344,21.220508575439453,328.3333435058594
2022-04-18,161.88436889648438,152.78500366210938,35.2646598815918,126.71904754638672,117.21200561523438,209.47860717773438,271.987548828125,33.7859992980957,21.744590759277344,334.7633361816406
2022-04-19,164.1693572998047,158.11549377441406,35.918212890625,129.0340576171875,119.63908386230469,215.9785614013672,276.6221923828125,34.861000061035156,22.158859252929688,342.7166748046875
2022-04-20,164.00267028808594,153.9980010986328,35.99991226196289,127.07981872558594,120.05880737304688,199.19203186035156,277.64990234375,22.618999481201172,21.444120407104492,325.73333740234375
2022-04-21,163.2083282470703,148.29600524902344,35.31911849975586,123.87850952148438,119.12812042236328,186.91770935058594,272.2687072753906,21.82200050354004,20.14741325378418,336.260009765625
2022-04-22,158.66763305664062,144.35000610351562,34.09370803833008,118.73833465576172,115.70646667480469,182.98196411132812,265.6949768066406,21.552000045776367,19.480587005615234,335.01666259765625
2022-04-25,159.73666381835938,146.07400512695312,33.84862518310547,122.15106201171875,115.66996002197266,185.8443145751953,272.1815185546875,20.990999221801758,19.866910934448242,332.67333984375
2022-04-26,153.77395629882812,139.39100646972656,33.086151123046875,117.7602310180664,112.24832153320312,179.84132385253906,262.0009460449219,19.84000015258789,18.75486946105957,292.1400146484375
2022-04-27,153.5484161376953,138.16700744628906,32.904598236083984,113.43739318847656,110.7884292602539,173.87808227539062,274.60546875,18.854000091552734,18.382530212402344,293.836669921875
2022-04-28,160.4819793701172,144.59649658203125,33.41292190551758,117.6336898803711,112.54029083251953,204.46949768066406,280.8204650878906,19.95199966430664,19.747116088867188,292.5033264160156
2022-04-29,154.6075897216797,124.28150177001953,32.38720703125,113.25377655029297,108.90878295898438,199.24172973632812,269.07879638671875,19.035999298095703,18.51429557800293,290.2533264160156
2022-05-02,154.91160583496094,124.5,32.80476379394531,115.70873260498047,109.9033432006836,209.83642578125,275.8174743652344,19.945999145507812,19.49855613708496,300.9800109863281
2022-05-03,156.40223693847656,124.25350189208984,33.70338821411133,116.45410919189453,112.2574462890625,210.7309112548828,273.2092590332031,19.98699951171875,19.56743812561035,303.0833435058594
2022-05-04,162.81602478027344,125.92849731445312,35.05588150024414,121.34416198730469,115.97107696533203,222.04119873046875,281.15985107421875,20.400999069213867,20.298147201538086,317.5400085449219
2022-05-05,153.7445526123047,116.40699768066406,34.0755615234375,115.6318130493164,113.06950378417969,207.00387573242188,268.9140319824219,18.832000732421875,18.810771942138672,291.09332275390625
2022-05-06,154.4713592529297,114.77249908447266,33.993858337402344,114.87850952148438,112.88703918457031,202.52149963378906,266.3736877441406,18.097000122070312,18.642072677612305,288.54998779296875
2022-05-09,149.34454345703125,108.78900146484375,33.013519287109375,111.66728210449219,111.18989562988281,195.00784301757812,256.53240966796875,17.309999465942383,16.92011260986328,262.3699951171875
2022-05-10,151.75079345703125,108.85900115966797,32.4598274230957,113.5371322631836,108.47994232177734,196.4390106201172,261.3027648925781,17.766000747680664,17.56397247314453,266.67999267578125
2022-05-11,143.8838348388672,105.37200164794922,32.287349700927734,112.75057983398438,107.79562377929688,187.58358764648438,252.62501525878906,16.636999130249023,16.600675582885742,244.6666717529297
2022-05-12,140.0142059326172,106.93049621582031,31.833499908447266,111.9977798461914,107.70437622070312,190.0682830810547,247.5831756591797,17.430999755859375,16.146472930908203,242.6666717529297
2022-05-13,144.48297119140625,113.05500030517578,31.924274444580078,115.18023681640625,108.66242218017578,197.403076171875,253.17764282226562,18.763999938964844,17.67477798461914,256.5299987792969
2022-05-16,142.94097900390625,110.81050109863281,31.597497940063477,113.5867691040039,107.90509796142578,198.81434631347656,253.54611206054688,18.650999069213867,17.233558654785156,241.4566650390625
2022-05-17,146.57492065429688,115.36849975585938,32.66859436035156,115.59955596923828,111.48187255859375,201.37857055664062,258.704345703125,19.055999755859375,18.144947052001953,253.8699951171875
2022-05-18,138.30526733398438,107.11250305175781,31.661035537719727,111.06035614013672,109.57487487792969,191.06216430664062,246.92556762695312,17.7189998626709,16.908132553100586,236.60333251953125
2022-05-19,134.89724731445312,107.31900024414062,31.270721435546875,109.55622863769531,107.95072174072266,190.11798095703125,246.01205444335938,18.347999572753906,17.093809127807617,236.47332763671875
2022-05-20,135.1329803466797,107.59100341796875,30.735170364379883,108.0912857055664,107.06565856933594,192.35418701171875,245.4483642578125,18.635000228881836,16.664562225341797,221.3000030517578
2022-05-23,140.55435180664062,107.55699920654297,32.55967330932617,110.65193939208984,113.68997955322266,195.02772521972656,253.3105926513672,18.743999481201172,16.868200302124023,224.96665954589844
2022-05-24,137.85350036621094,104.0999984741211,32.35997772216797,105.17532348632812,115.29586791992188,180.1693115234375,252.30960083007812,18.034000396728516,16.125511169433594,209.3866729736328
2022-05-25,138.0106201171875,106.7750015258789,32.532440185546875,105.01156616210938,116.09880828857422,182.7036895751953,255.12794494628906,18.783000946044922,16.945072174072266,219.60000610351562
2022-05-26,141.21241760253906,111.07749938964844,33.28584289550781,106.98416900634766,118.10619354248047,190.45590209960938,258.4127197265625,19.139999389648438,17.819520950317383,235.91000366210938
2022-05-27,146.9677734375,115.14649963378906,33.603546142578125,111.47423553466797,119.77596282958984,193.9344482421875,265.5459899902344,19.518999099731445,18.777833938598633,253.2100067138672
2022-05-31,146.1820526123047,120.20950317382812,33.76692581176758,112.90888977050781,120.6518783569336,192.45359802246094,264.21466064453125,19.743999481201172,18.63907814025879,252.75332641601562
2022-06-01,146.0543670654297,121.68399810791016,33.28584289550781,113.03791809082031,118.5350341796875,187.4842071533203,264.7492980957031,19.291000366210938,18.287696838378906,246.7899932861328
2022-06-02,148.5097198486328,125.51100158691406,33.50495147705078,116.74043273925781,120.4420394897461,197.6416015625,266.8482971191406,20.509000778198242,19.557451248168945,258.3333435058594
2022-06-03,142.78382873535156,122.3499984741211,33.039344787597656,113.68205261230469,118.76313781738281,189.61109924316406,262.4167175292969,19.898000717163086,18.686992645263672,234.51666259765625
2022-06-06,143.53025817871094,124.79000091552734,33.00284194946289,115.9444580078125,118.37078094482422,193.0598602294922,261.1824645996094,19.714000701904297,18.752872467041016,238.27999877929688
2022-06-07,146.0543670654297,123.0,33.18541717529297,116.27098083496094,118.68102264404297,194.45127868652344,264.8268737792969,19.861000061035156,18.892629623413086,238.8866729736328
2022-06-08,145.31776428222656,121.18000030517578,32.765464782714844,116.3151626586914,116.79227447509766,195.43519592285156,262.7956848144531,20.283000946044922,18.61905288696289,241.86666870117188
2022-06-09,140.0927734375,116.1500015258789,31.505605697631836,113.97434997558594,114.33779907226562,182.87265014648438,257.333984375,19.277000427246094,18.01998519897461,239.7066650390625
2022-06-10,134.68118286132812,109.6500015258789,30.282262802124023,110.32788848876953,109.08216094970703,174.49429321289062,245.86627197265625,18.29400062561035,16.947654724121094,232.22999572753906
2022-06-13,129.52493286132812,103.66999816894531,29.232385635375977,105.59466552734375,105.83386993408203,163.25357055664062,235.43841552734375,16.9689998626709,15.622712135314941,215.73666381835938
2022-06-14,130.3892059326172,102.30999755859375,28.72113609313965,105.91522979736328,104.07286834716797,162.72683715820312,237.60565185546875,16.753999710083008,15.811420440673828,220.88999938964844
2022-06-15,133.0115203857422,107.66999816894531,29.2597713470459,108.94136810302734,105.3046646118164,168.31240844726562,244.67091369628906,18.01099967956543,16.501346588134766,233.0
2022-06-16,127.73741912841797,103.66000366210938,29.077184677124023,105.23835754394531,103.4980239868164,159.8843536376953,238.07212829589844,17.334999084472656,15.5767822265625,213.10000610351562
2022-06-17,129.21060180664062,106.22000122070312,29.14109230041504,106.34001922607422,103.13304901123047,162.73675537109375,240.67662048339844,17.551000595092773,15.855350494384766,216.75999450683594
2022-06-21,133.4436798095703,108.68000030517578,29.99012565612793,110.70751953125,105.68788146972656,156.08775329589844,246.59515380859375,17.090999603271484,16.540283203125,237.0366668701172
2022-06-22,132.93296813964844,108.94999694824219,29.761890411376953,110.65144348144531,105.09478759765625,154.89512634277344,246.00234985351562,17.888999938964844,16.334604263305664,236.086669921875
2022-06-23,135.80079650878906,112.44000244140625,29.287160873413086,111.4002914428711,103.94512176513672,157.77737426757812,251.5709686279297,18.17099952697754,16.199813842773438,235.07000732421875
2022-06-24,139.1302490234375,116.45999908447266,29.49713897705078,117.09029388427734,107.04740905761719,169.117431640625,260.16204833984375,19.084999084472656,17.099414825439453,245.7066650390625
2022-06-27,139.1302490234375,113.22000122070312,29.53365707397461,114.9648666381836,106.18972778320312,168.45155334472656,257.4312438964844,18.913999557495117,16.842811584472656,244.9199981689453
2022-06-28,134.985595703125,107.4000015258789,29.451488494873047,111.16754150390625,105.67875671386719,159.6955108642578,249.25802612304688,17.959999084472656,15.957192420959473,232.663330078125
2022-06-29,136.74368286132812,108.91999816894531,29.086315155029297,110.86384582519531,105.20429229736328,162.935546875,252.93154907226562,17.836000442504883,15.517873764038086,228.49000549316406
2022-06-30,134.27847290039062,106.20999908447266,28.41986656188965,108.14588928222656,102.74982452392578,160.2620086669922,249.59814453125,17.48699951171875,15.135468482971191,224.47332763671875
2022-07-01,136.44900512695312,109.55999755859375,28.81242561340332,107.92207336425781,104.06372833251953,159.04949951171875,252.2706756591797,17.9950008392334,14.500458717346191,227.26333618164062
2022-07-05,139.03207397460938,113.5,28.52029037475586,112.41363525390625,103.66791534423828,167.15951538085938,255.44863891601562,18.58799934387207,14.940770149230957,233.06666564941406
2022-07-06,140.36776733398438,114.33000183105469,28.28292465209961,113.71281433105469,102.99593353271484,168.7298583984375,258.7140197753906,18.4060001373291,15.106514930725098,231.73333740234375
2022-07-07,143.73654174804688,116.33000183105469,29.086315155029297,117.8922348022461,105.60099029541016,171.13502502441406,260.8423156738281,18.927000045776367,15.833383560180664,244.5433349609375
2022-07-08,144.4141845703125,115.54000091552734,29.02240753173828,118.45846557617188,105.26961517333984,169.83303833007812,260.1231994628906,18.697999954223633,15.81341552734375,250.76333618164062
2022-07-11,142.28294372558594,111.75,28.72113609313965,114.80902862548828,103.88882446289062,161.88204956054688,257.0618591308594,17.733999252319336,15.128480911254883,234.3433380126953
2022-07-12,143.25526428222656,109.22000122070312,28.629840850830078,113.16545104980469,103.99009704589844,162.26966857910156,246.527099609375,17.44499969482422,15.058589935302734,233.07000732421875
2022-07-13,142.89187622070312,110.4000015258789,28.155109405517578,110.51847076416016,103.01435852050781,162.48831176757812,245.60385131835938,17.6560001373291,15.140461921691895,237.0399932861328
2022-07-14,145.8186492919922,110.62999725341797,27.506919860839844,109.53984069824219,99.4151611328125,157.08163452148438,246.92556762695312,17.47800064086914,15.34814167022705,238.31333923339844
2022-07-15,147.48828125,113.55000305175781,29.442359924316406,110.93927001953125,103.97168731689453,163.69090270996094,249.4912567138672,18.910999298095703,15.737533569335938,240.06666564941406
2022-07-18,144.4436798095703,113.76000213623047,29.451488494873047,108.21238708496094,102.90389251708984,166.20538330078125,247.0907745361328,19.091999053955078,16.07600975036621,240.54666137695312
2022-07-19,148.30345153808594,118.20999908447266,30.446592330932617,112.9565200805664,105.45370483398438,174.7030029296875,252.2221221923828,20.163000106811523,16.965627670288086,245.52999877929688
2022-07-20,150.3070068359375,122.7699966430664,30.45572853088379,113.04586029052734,105.43529510498047,181.9682159423828,254.88494873046875,21.643999099731445,17.77935791015625,247.5
2022-07-21,152.5758056640625,124.62999725341797,30.72047996520996,113.48255920410156,106.15330505371094,182.04771423339844,257.3826599121094,22.38800048828125,18.02198028564453,271.7066650390625
2022-07-22,151.33828735351562,122.41999816894531,30.519630432128906,107.09085083007812,105.6378173828125,168.23291015625,253.02871704101562,22.04400062561035,17.292116165161133,272.24334716796875
2022-07-25,150.21861267089844,121.13999938964844,30.79351043701172,106.70378875732422,106.0612564086914,165.62893676757812,251.54183959960938,21.85099983215332,16.997573852539062,268.4333190917969
2022-07-26,148.89276123046875,114.80999755859375,30.172712326049805,104.23245239257812,104.4043197631836,158.17489624023438,244.8069610595703,21.391000747680664,16.507335662841797,258.8599853515625
2022-07-27,153.9900665283203,120.97000122070312,30.665700912475586,112.212158203125,106.07965087890625,168.54100036621094,261.1727600097656,22.674999237060547,17.76238441467285,274.82000732421875
2022-07-28,154.54010009765625,122.27999877929688,30.419212341308594,113.36346435546875,105.6838150024414,159.7352752685547,268.6268615722656,22.601999282836914,17.956083297729492,280.8999938964844
2022-07-29,159.60794067382812,134.9499969482422,30.866548538208008,115.44770812988281,106.19010925292969,158.1251983642578,272.8348388671875,22.489999771118164,18.134807586669922,297.1499938964844
2022-08-01,158.6257781982422,135.38999938964844,30.77524757385254,113.99866485595703,105.13153839111328,158.9501190185547,270.1817932128906,22.621000289916992,18.412376403808594,297.27667236328125
2022-08-02,157.15255737304688,134.16000366210938,30.163583755493164,114.2666244506836,103.49301147460938,159.20852661132812,267.0816345214844,22.142000198364258,18.497241973876953,300.586669921875
2022-08-03,163.16331481933594,139.52000427246094,30.711349487304688,117.19451141357422,104.57923126220703,167.76577758789062,274.5162353515625,22.67300033569336,18.863670349121094,307.39666748046875
2022-08-04,162.8489990234375,142.57000732421875,30.492246627807617,117.3036880493164,103.4285888671875,169.52491760253906,275.6629333496094,22.990999221801758,19.18517303466797,308.6333312988281
2022-08-05,162.62278747558594,140.8000030517578,31.00349235534668,116.58907318115234,106.55831909179688,166.08612060546875,274.9437561035156,22.67799949645996,18.959524154663086,288.1700134277344
2022-08-08,162.1507110595703,139.41000366210938,30.57440948486328,116.42037200927734,105.2603988647461,169.20687866210938,272.4267578125,23.349000930786133,17.765377044677734,290.42333984375
2022-08-09,162.19989013671875,137.8300018310547,30.96697235107422,115.75538635253906,106.20852661132812,167.49742126464844,274.3509521484375,22.993999481201172,17.05947494506836,283.3333435058594
2022-08-10,166.44863891601562,142.69000244140625,32.01685333251953,118.80236053466797,108.97925567626953,177.24729919433594,281.0177917480469,24.410999298095703,18.068906784057617,294.3566589355469
2022-08-11,165.71099853515625,140.63999938964844,32.783721923828125,117.94880676269531,110.59014129638672,176.40252685546875,278.93798828125,24.270000457763672,17.914148330688477,286.6300048828125
2022-08-12,169.26145935058594,143.5500030517578,33.1397705078125,120.76751708984375,112.42196655273438,179.3940887451172,283.69036865234375,24.93000030517578,18.67995834350586,300.0299987792969
2022-08-15,170.33349609375,143.17999267578125,33.094120025634766,121.16451263427734,112.72575378417969,179.7816925048828,285.2064514160156,24.910999298095703,19.002456665039062,309.32000732421875
2022-08-16,170.17611694335938,144.77999877929688,33.450172424316406,120.78736114501953,113.802734375,178.3704071044922,284.4678649902344,24.569000244140625,18.849695205688477,306.5633239746094
2022-08-17,171.6710662841797,142.10000610351562,33.240203857421875,118.65349578857422,112.84539794921875,173.77870178222656,283.7179260253906,24.114999771118164,18.306537628173828,303.9966735839844
2022-08-18,171.27767944335938,142.3000030517578,33.121517181396484,119.26883697509766,111.97090148925781,173.58985900878906,282.5979919433594,24.517000198364258,18.743864059448242,302.8699951171875
2022-08-19,168.69102478027344,138.22999572753906,32.39115524291992,116.33102416992188,109.2001724243164,166.930908203125,278.68280029296875,24.115999221801758,17.8212947845459,296.6666564941406
2022-08-22,164.80616760253906,133.22000122070312,31.697330474853516,113.3833236694336,107.39598083496094,162.05101013183594,270.5020751953125,22.65399932861328,17.00756072998047,289.913330078125
2022-08-23,164.4718017578125,133.6199951171875,31.414318084716797,113.00616455078125,106.33740234375,160.12286376953125,269.2262268066406,22.454999923706055,17.154333114624023,296.4533386230469
2022-08-24,164.766845703125,133.8000030517578,31.514738082885742,112.83743286132812,106.59514617919922,162.25970458984375,268.5931701660156,22.961000442504883,17.195266723632812,297.0966796875
2022-08-25,167.2256317138672,137.27999877929688,32.08076477050781,115.77523803710938,109.12653350830078,167.74588012695312,271.57330322265625,23.398000717163086,17.88519287109375,296.07000732421875
2022-08-26,160.9213104248047,130.75,31.067398071289062,109.51255798339844,105.55496215820312,160.78878784179688,261.0941162109375,22.327999114990234,16.234760284423828,288.0899963378906
2022-08-29,158.71824645996094,129.7899932861328,30.948719024658203,108.59944915771484,105.2972183227539,158.19476318359375,258.3087463378906,22.457000732421875,15.776472091674805,284.82000732421875
2022-08-30,156.28900146484375,128.72999572753906,31.12217140197754,108.12306213378906,105.31562805175781,156.1970977783203,256.1077575683594,22.065000534057617,15.443990707397461,277.70001220703125
2022-08-31,154.62689208984375,126.7699966430664,30.683958053588867,107.40845489501953,104.68968200683594,161.93173217773438,254.6468505859375,22.356000900268555,15.070570945739746,275.6099853515625
2022-09-01,155.35470581054688,127.81999969482422,30.757482528686523,108.91705322265625,105.40768432617188,164.3468475341797,253.6048126220703,23.003999710083008,13.915365219116211,277.1600036621094
2022-09-02,153.2401580810547,127.51000213623047,30.72071647644043,107.04122924804688,104.67127227783203,159.3377227783203,249.37802124023438,22.611000061035156,13.625816345214844,270.2099914550781
2022-09-06,151.9812469482422,126.11000061035156,30.380704879760742,106.00901794433594,104.69889068603516,157.56863403320312,246.64137268066406,21.839000701904297,13.444100379943848,274.4200134277344
2022-09-07,153.3876495361328,129.47999572753906,30.849374771118164,108.62922668457031,106.68718719482422,159.4073028564453,251.35508728027344,22.895999908447266,13.696782112121582,283.70001220703125
2022-09-08,151.9123992919922,129.82000732421875,31.841846466064453,107.56725311279297,109.17256164550781,161.06707763671875,251.77383422851562,22.743999481201172,13.972434997558594,289.260009765625
2022-09-09,154.7744140625,133.27000427246094,32.10834503173828,109.82023620605469,109.6972427368164,168.11361694335938,257.558837890625,23.35700035095215,14.368937492370605,299.67999267578125
2022-09-12,160.73443603515625,136.4499969482422,32.41160202026367,110.02865600585938,110.99517822265625,167.92477416992188,259.691650390625,23.652999877929688,14.486787796020508,304.4200134277344
2022-09-13,151.30262756347656,126.81999969482422,31.244525909423828,103.53770446777344,107.13823699951172,152.1917724609375,245.4142608642578,21.812999725341797,13.114513397216797,292.1300048828125
2022-09-14,152.74839782714844,128.5500030517578,31.12505531311035,104.21260070800781,106.88970184326172,150.54196166992188,245.63824462890625,22.41200065612793,13.111515998840332,302.6099853515625
2022-09-15,149.8568878173828,126.27999877929688,31.713191986083984,102.13827514648438,108.5006103515625,148.6337127685547,238.9767303466797,23.538000106811523,12.912766456604004,303.75
2022-09-16,148.21441650390625,123.52999877929688,31.354793548583984,102.02910614013672,107.77339935302734,145.39369201660156,238.35345458984375,24.01300048828125,13.181427001953125,303.3500061035156
2022-09-19,151.9320831298828,124.66000366210938,31.878602981567383,102.29706573486328,108.76753997802734,147.11309814453125,238.1392059326172,24.363000869750977,13.365198135375977,309.07000732421875
2022-09-20,154.31214904785156,122.19000244140625,31.400747299194336,100.38155364990234,106.62275695800781,145.1949005126953,236.12318420410156,24.28499984741211,13.159455299377441,308.7300109863281
2022-09-21,151.1846160888672,118.54000091552734,30.46341323852539,98.5354995727539,103.54825592041016,141.24923706054688,232.71453857421875,23.687000274658203,13.24434757232666,300.79998779296875
2022-09-22,150.22076416015625,117.30999755859375,29.8660888671875,99.38905334472656,102.36998748779297,141.9449462890625,234.69155883789062,23.704999923706055,12.545228958129883,288.5899963378906
2022-09-23,147.94886779785156,113.77999877929688,29.158496856689453,97.99954986572266,100.46453857421875,139.54969787597656,231.71141052246094,22.641000747680664,12.500285148620605,275.3299865722656
2022-09-26,148.2832794189453,115.1500015258789,28.51522445678711,97.43382263183594,98.30134582519531,135.53445434570312,231.253662109375,22.406999588012695,12.212646484375,276.010009765625
2022-09-27,149.2569580078125,114.41000366210938,28.09250259399414,96.76884460449219,97.43606567382812,133.5765380859375,230.24082946777344,22.43600082397461,12.397415161132812,282.94000244140625
2022-09-28,147.3686065673828,118.01000213623047,28.551982879638672,99.29972076416016,99.40596008300781,140.7423553466797,234.7792205810547,24.520000457763672,12.720009803771973,287.80999755859375
2022-09-29,140.13002014160156,114.80000305175781,28.175207138061523,96.68944549560547,97.72142028808594,135.57423400878906,231.30235290527344,23.97100067138672,12.204657554626465,268.2099914550781
2022-09-30,135.9205780029297,113.0,27.75248908996582,94.9327163696289,96.19337463378906,134.8486785888672,226.82241821289062,23.54400062561035,12.123758316040039,265.25
2022-10-03,140.1005096435547,115.87999725341797,28.570362091064453,97.90029907226562,99.16663360595703,137.7607421875,234.45782470703125,23.90399932861328,12.496291160583496,242.39999389648438
2022-10-04,143.69029235839844,121.08999633789062,29.755813598632812,100.87779235839844,103.80599212646484,139.4204864501953,242.3854217529297,24.073999404907227,13.150466918945312,249.44000244140625
2022-10-05,143.98532104492188,120.94999694824219,29.33309555053711,100.66936492919922,102.5243148803711,138.12847900390625,242.69705200195312,23.67300033569336,13.192412376403809,240.80999755859375
2022-10-06,143.03135681152344,120.30000305175781,28.910375595092773,100.65945434570312,100.43464660644531,138.2179412841797,240.34994506835938,24.00200080871582,13.11351490020752,238.1300048828125
2022-10-07,137.77938842773438,114.55999755859375,28.25791358947754,97.93999481201172,98.4285659790039,132.63235473632812,228.12745666503906,22.475000381469727,12.06083869934082,223.07000732421875
2022-10-10,138.10397338867188,113.66999816894531,28.175207138061523,97.12614440917969,97.50907897949219,132.9702606201172,223.26766967773438,22.99799919128418,11.655346870422363,222.9600067138672
2022-10-11,136.68771362304688,112.20999908447266,27.357337951660156,96.45124816894531,94.69499206542969,127.75244903564453,219.52784729003906,21.429000854492188,11.571453094482422,216.5
2022-10-12,136.0583038330078,112.9000015258789,27.440046310424805,96.82838439941406,96.22743225097656,126.71881103515625,219.8589630126953,22.086999893188477,11.48556137084961,217.24000549316406
2022-10-13,140.63162231445312,112.52999877929688,29.12173843383789,98.317138671875,101.5770034790039,129.49171447753906,228.12745666503906,23.250999450683594,11.944982528686523,221.72000122070312
